"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"3358",437830.3305,6490461.507,"2013-07-25-N","2013-07-25-N-032","2013-07-25-N-031",-84,1950.636238,"7/25/2013",20130725,2013,206,"13:58:48","N","MultiOb",2,2,"Norwegian Pearl","Nat","Starboard","y",2,"y",10,182.8387207,438228.5414,6491698.915,6.093762463,438231.9125,6491686.132,198.1554712,1288.788286,15.31675054,"Lower Bay","Middle Bay","Middle Bay",-102,1772.190345,7,1,"G-Against","0-Parallel","DN-Dive-no-fluke","60","none","light","calm","good","3",2,3,1,2,4
"3359",437830.3305,6490461.507,"2013-07-25-N","2013-07-25-N-032","2013-07-25-N-031",-84,1950.636238,"7/25/2013",20130725,2013,206,"13:58:48","N","MultiOb",2,2,"Norwegian Pearl","Nat","Starboard","y",2,"y",10,182.8387207,438228.5414,6491698.915,6.093762463,438231.9125,6491686.132,198.1554712,1288.788286,15.31675054,"Lower Bay","Middle Bay","Middle Bay",-102,1772.190345,7,1,"G-Against","0-Parallel","DN-Dive-no-fluke","60","none","light","calm","good","3",2,3,0,3,4
"3360",437818.1581,6490750.677,"2013-07-25-N","2013-07-25-N-033","2013-07-25-N-031",-83,1765.682733,"7/25/2013",20130725,2013,206,"14:00:11","Y","MultiOb",1,3,"Norwegian Pearl","Nat","Starboard","n",2,"y",10,180.7754227,438216.6704,6491419.84,6.387323517,438220.4995,6491407.187,211.5019997,769.9897433,30.72657696,"Lower Bay","Middle Bay","Middle Bay",-100,1885.331666,7,1,"G-Against","0-Parallel","DN-Dive-no-fluke","60","none","light","calm","good","3",2,3,0,3,4
"3361",438027.6165,6487817.788,"2013-07-25-N","2013-07-25-N-034","2013-07-25-N-034",-97,2534.100202,"7/25/2013",20130725,2013,206,"14:11:32","N","MultiOb",2,1,"Norwegian Pearl","Nat","Starboard","y",1,"y",10,180.3312594,438171.0597,6488604.664,8.877092372,438174.9868,6488592.041,190.7766878,788.1537919,10.44542845,"Lower Bay","Middle Bay","Middle Bay",-98,2931.954075,7,1,"GT-Ag/To","45-45-degrees","DN-Dive-no-fluke","60","none","light","calm","good","3",1,2,0,3,2
"3362",438116.3083,6488171.506,"2013-07-25-N","2013-07-25-N-035","2013-07-25-N-034",-97,2745.588194,"7/25/2013",20130725,2013,206,"14:12:42","Y","MultiOb",1,2,"Norwegian Pearl","Nat","Starboard","n",1,"y",10,181.8192378,438163.894,6488290.363,8.632721267,438167.492,6488277.643,205.7454403,117.8332467,23.92620245,"Lower Bay","Middle Bay","Middle Bay",-97,2765.005296,7,1,"GT-Ag/To","45-45-degrees","DN-Dive-no-fluke","60","none","light","calm","good","3",1,2,0,3,2
"3363",438065.6955,6487014.307,"2013-07-25-N","2013-07-25-N-036","2013-07-25-N-036",-96,2178.065754,"7/25/2013",20130725,2013,206,"14:17:10","N","MultiOb",2,1,"Norwegian Pearl","Nat","Starboard","n",1,"y",10,180.473647,438133.3267,6487195.449,6.962985945,438137.2224,6487182.816,202.9997124,183.0613664,22.52606545,"Lower Bay","Lower Bay","Lower Bay",-97,2231.974476,7,1,"GT-Ag/To","45-45-degrees","DN-Dive-no-fluke","60","none","light","calm","good","3",1,2,0,3,2
"3364",438106.7991,6487085.275,"2013-07-25-N","2013-07-25-N-037","2013-07-25-N-036",-99,2217.961231,"7/25/2013",20130725,2013,206,"14:17:26","Y","MultiOb",1,2,"Norwegian Pearl","Nat","Starboard","n",1,"y",10,180.3223334,438132.4416,6487139.467,6.876344372,438136.3707,6487126.845,215.4267213,51.01523573,35.10438794,"Lower Bay","Lower Bay","Lower Bay",-97,2212.360802,7,1,"GT-Ag/To","45-45-degrees","DN-Dive-no-fluke","60","none","light","calm","good","3",1,2,0,3,2
"3365",439220.332,6482969.952,"2013-07-29-N","2013-07-29-N-019","2013-07-29-N-019",-89,2444.248768,"7/29/2013",20130729,2013,210,"17:51:49","N","MultiOb",4,1,"Diamond Princess","Nat","Starboard","y",1,"y",13,157.2169952,438521.2035,6484296.921,9.032535151,438537.3219,6484268.874,152.2633409,1467.549839,-4.953654283,"Lower Bay","Lower Bay","Lower Bay",-92,2067.777987,7,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","calm","good","1",1,4,0,1,4
"3366",438962.4534,6483109.303,"2013-07-29-N","2013-07-29-N-020","2013-07-29-N-019",-90,2354.481498,"7/29/2013",20130729,2013,210,"17:52:46","N","MultiOb",3,2,"Diamond Princess","Nat","Starboard","y",1,"y",13,159.9701881,438620.0082,6484048.642,8.973572246,438634.7608,6484019.854,160.2070162,967.7220045,0.236828107,"Lower Bay","Lower Bay","Lower Bay",-90,2161.375722,7,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","calm","good","1",1,4,0,1,4
"3367",438928.0243,6483225.536,"2013-07-29-N","2013-07-29-N-021","2013-07-29-N-019",-90,2418.525245,"7/29/2013",20130729,2013,210,"17:54:25","N","MultiOb",2,3,"Diamond Princess","Nat","Starboard","y",1,"y",13,169.0901901,438731.5751,6483629.931,8.130969362,438741.5782,6483599.168,153.4803506,417.5680891,-15.60983943,"Lower Bay","Lower Bay","Lower Bay",-89,2406.526358,7,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","calm","good","1",1,4,0,1,4
"3368",438923.227,6483220.226,"2013-07-29-N","2013-07-29-N-022","2013-07-29-N-019",-90,2411.372251,"7/29/2013",20130729,2013,210,"17:55:16","Y","MultiOb",1,4,"Diamond Princess","Nat","Starboard","n",1,"y",13,171.0063952,438767.0192,6483413.17,8.597451795,438775.988,6483382.09,137.7089924,218.8137484,-33.29740285,"Lower Bay","Lower Bay","Lower Bay",-88,2465.748711,7,1,"WT-With/To","45-45-degrees","BL-Blowing","10","none","moderate","calm","good","1",1,4,0,1,4
"3369",456364.2126,6461080.539,"2013-07-30-S","2013-07-30-S-004","2013-07-30-S-004",-138,2160.997453,"7/30/2013",20130730,2013,211,"5:39:07","N","MultiOb",4,1,"Westerdam","Sara","Starboard","y",2,"n",0,289.59827,459848.6375,6461410.02,10.49955871,459835.7726,6461413.539,264.5208155,3487.494532,-25.07745443,"East Icy","Outside","Outside",-149,4276.970881,7,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","moderate","2'","excellent","1",1,4,0,1,4
"3370",455895.9045,6461598.448,"2013-07-30-S","2013-07-30-S-006","2013-07-30-S-004",-132,1898.051801,"7/30/2013",20130730,2013,211,"5:43:35","N","MultiOb",3,2,"Westerdam","Sara","Starboard","y",2,"n",0,283.4932373,458379.756,6461881.745,12.08759529,458366.5898,6461883.875,263.4100927,2487.117686,-20.08314467,"East Icy","Outside","Outside",-140,4128.057882,7,1,"U-Unsure","U-Unsure","BL-Blowing","40","none","strong","2'","excellent","1",1,4,0,1,4
"3371",454557.4659,6461654.042,"2013-07-30-S","2013-07-30-S-007","2013-07-30-S-004",-119,911.6750523,"7/30/2013",20130730,2013,211,"5:49:19","Y","MultiOb",1,3,"Westerdam","Sara","Starboard","y",2,"n",0,284.9470104,456436.1649,6462339.801,11.0110018,456423.057,6462342.265,249.7508052,1988.48711,-35.19620518,"East Icy","Outside","Outside",-131,2749.069731,7,1,"U-Unsure","U-Unsure","BL-Blowing","40","none","strong","2'","excellent","1",1,4,0,1,4
"3372",452735.1991,6461479.259,"2013-07-30-S","2013-07-30-S-008","2013-07-30-S-004",-69,552.6410836,"7/30/2013",20130730,2013,211,"5:56:47","N","MultiOb",2,4,"Westerdam","Sara","Starboard","y",3,"n",0,284.0352642,453994.7608,6463032.732,10.6347335,453981.6153,6463034.988,218.700956,1993.450552,-65.33430815,"Lower Bay","Outside","Outside",-106,2086.458931,7,1,"U-Unsure","U-Unsure","BL-Blowing","40","none","strong","2'","excellent","1",1,4,0,1,4
"3373",451358.8555,6461939.109,"2013-07-30-S","2013-07-30-S-010","2013-07-30-S-010",-91,1452.551161,"7/30/2013",20130730,2013,211,"6:03:01","N","MultiOb",2,1,"Westerdam","Sara","Starboard","y",1,"n",0,278.7496334,451962.9365,6463312.012,12.38361195,451949.6392,6463313.047,203.2673774,1495.569756,-75.48225599,"Lower Bay","Outside","Outside",-92,2514.149093,7,1,"WT-With/To","45-45-degrees","BL-Blowing","40","none","strong","2'","excellent","1",1,2,0,1,2
"3374",451304.0466,6462114.396,"2013-07-30-S","2013-07-30-S-011","2013-07-30-S-010",-91,1635.992013,"7/30/2013",20130730,2013,211,"6:03:48","Y","MultiOb",1,2,"Westerdam","Sara","Starboard","y",1,"n",0,277.4369299,451693.5732,6463354.575,11.70168188,451680.2556,6463355.305,196.8658424,1296.683541,-80.57108754,"Lower Bay","Outside","Outside",-88,2649.090782,7,1,"WT-With/To","45-45-degrees","BL-Blowing","40","none","strong","2'","excellent","1",1,2,0,1,2
"3375",449631.8592,6463495.394,"2013-07-30-S","2013-07-30-S-012","2013-07-30-S-012",-65,3617.025359,"7/30/2013",20130730,2013,211,"6:06:50","N","MultiOb",2,1,"Westerdam","Sara","Starboard","y",1,"n",0,272.7281373,450630.6134,6463447.802,11.06932979,450617.2809,6463447.437,272.786212,986.5880005,0.058074687,"Lower Bay","Outside","Outside",-77,3112.029936,7,1,"W-With","0-Parallel","BL-Blowing","40","none","strong","2'","excellent","1",2,2,0,1,3
"3376",449524.9574,6463303.524,"2013-07-30-S","2013-07-30-S-013","2013-07-30-S-012",-68,3525.715372,"7/30/2013",20130730,2013,211,"6:09:30","Y","MultiOb",1,2,"Westerdam","Sara","Starboard","y",1,"n",0,288.4885052,449684.2713,6463670.122,11.18338287,449671.3406,6463673.391,201.5922912,397.7811081,-86.89621405,"Lower Bay","Outside","Outside",-65,3733.518794,7,1,"W-With","0-Parallel","DF-Dive-fluke-up","40","none","strong","2'","excellent","2",2,2,1,1,3
"3377",421276.2157,6512985.843,"2013-07-30-S","2013-07-30-S-028","2013-07-30-S-028",-136,3794.156997,"7/30/2013",20130730,2013,211,"15:40:24","Y","MultiOb",1,1,"Westerdam","Sara","Starboard","y",1,"n",0,130.0009472,421276.2488,6514985.786,15.60005211,421287.0799,6514978.003,180.3124556,1992.190162,50.31150836,"Middle Bay","West Arm","West Arm",-363,2602.408171,7,1,"W-With","0-Parallel","BL-Blowing","0","none","none","calm","excellent","1",1,3,0,1,3
"3378",421108.0894,6512893.931,"2013-07-30-S","2013-07-30-S-029","2013-07-30-S-028",-136,3622.444799,"7/30/2013",20130730,2013,211,"15:40:47","N","MultiOb",2,2,"Westerdam","Sara","Starboard","y",1,"n",0,128.8910004,421417.1911,6514869.843,14.52402466,421428.1709,6514862.271,189.2362988,1994.195989,60.34529843,"Middle Bay","West Arm","West Arm",-403,2566.202621,7,1,"W-With","0-Parallel","BL-Blowing","0","none","none","calm","excellent","1",1,3,0,1,3
"3379",421006.8152,6512785.117,"2013-07-30-S","2013-07-30-S-030","2013-07-30-S-028",-136,3475.543565,"7/30/2013",20130730,2013,211,"15:41:28","N","MultiOb",3,3,"Westerdam","Sara","Starboard","y",1,"n",0,129.4236321,421671.8968,6514671.235,15.23590011,421682.8057,6514663.561,199.7921393,1996.375865,70.36850725,"Middle Bay","West Arm","West Arm",-279,2513.734579,7,1,"W-With","0-Parallel","BL-Blowing","0","none","none","calm","excellent","1",1,3,0,1,3
"3380",440922.0454,6484314.75,"2013-07-30-S","2013-07-30-S-032","2013-07-30-S-032",-33,1293.823307,"7/30/2013",20130730,2013,211,"16:44:31","N","MultiOb",3,1,"Westerdam","Sara","Starboard","y",5,"y",13,170.3569132,438232.7709,6491849.176,12.70120537,438235.9847,6491836.231,160.3474098,7986.714456,-10.00950334,"Lower Bay","Middle Bay","Middle Bay",-102,1714.003626,7,1,"U-Unsure","U-Unsure","BL-Blowing","0","none","light","1'","excellent","1",3,3,0,1,5
"3381",441360.5643,6483641.547,"2013-07-30-S","2013-07-30-S-033","2013-07-30-S-032",-49,816.6329036,"7/30/2013",20130730,2013,211,"16:55:14","N","MultiOb",2,2,"Westerdam","Sara","Starboard","y",5,"y",13,181.6353578,438257.2581,6487561.912,12.98360144,438257.8781,6487548.589,141.5459769,4989.152392,-40.08938091,"Lower Bay","Lower Bay","Lower Bay",-96,2284.634634,7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","0","none","light","1'","excellent","2",3,3,1,1,5
"3382",441360.5643,6483641.547,"2013-07-30-S","2013-07-30-S-033","2013-07-30-S-032",-49,816.6329036,"7/30/2013",20130730,2013,211,"16:55:14","N","MultiOb",2,2,"Westerdam","Sara","Starboard","y",5,"y",13,181.6353578,438257.2581,6487561.912,12.98360144,438257.8781,6487548.589,141.5459769,4989.152392,-40.08938091,"Lower Bay","Lower Bay","Lower Bay",-96,2284.634634,7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","0","none","light","1'","excellent","2",3,3,0,2,5
"3383",441464.3362,6483516.883,"2013-07-30-S","2013-07-30-S-034","2013-07-30-S-032",-49,654.5818984,"7/30/2013",20130730,2013,211,"16:57:32","Y","MultiOb",1,3,"Westerdam","Sara","Starboard","y",5,"y",13,183.8553016,438219.441,6486634.644,13.69576115,438219.5445,6486621.306,133.7335106,4490.670026,-50.121791,"Lower Bay","Lower Bay","Lower Bay",-100,2001.52829,7,1,"A-Away","90-Perpendicular","SA-Surface-active","0","none","light","1'","excellent","6",3,3,1,2,5
"3384",441468.9975,6476933.239,"2013-07-30-S","2013-07-30-S-037","2013-07-30-S-037",-56,3383.34934,"7/30/2013",20130730,2013,211,"17:26:09","N","MultiOb",2,1,"Westerdam","Sara","Starboard","y",1,"y",13,137.480808,441857.9866,6478690.641,7.715699045,441867.7123,6478681.514,192.8472493,1793.164758,55.36644128,"Lower Bay","Lower Bay","Lower Bay",-49,2109.792907,7,1,"U-Unsure","U-Unsure","BL-Blowing","0","none","moderate","2'","excellent","1",2,2,0,1,3
"3385",441290.6299,6477167.733,"2013-07-30-S","2013-07-30-S-038","2013-07-30-S-037",-55,3313.838696,"7/30/2013",20130730,2013,211,"17:27:13","Y","MultiOb",1,2,"Westerdam","Sara","Starboard","y",1,"y",13,144.4036874,442027.0328,6478474.441,8.744590794,442035.5875,6478464.208,209.8817705,1495.262536,65.47808311,"Lower Bay","Lower Bay","Lower Bay",-49,2250.665074,7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","0","none","moderate","2'","excellent","2",2,2,1,1,3
"3386",438552.3446,6501981.278,"2013-07-31-N","2013-07-31-N-016","2013-07-31-N-016",-76,918.1244835,"7/31/2013",20130731,2013,212,"14:35:21","N","MultiOb",2,1,"Zuiderdam","Nat","Starboard","y",1,"n",0,163.3655347,437503.3778,6503684.053,19.39229202,437509.3877,6503670.924,148.3144819,1985.61416,-15.05105281,"Middle Bay","Middle Bay","Middle Bay",-84,709.937402,7,1,"WT-With/To","45-45-degrees","BL-Blowing","0","none","moderate","calm","good","1",1,2,0,1,2
"3387",438443.9827,6502062.167,"2013-07-31-N","2013-07-31-N-017","2013-07-31-N-016",-171,1047.164775,"7/31/2013",20130731,2013,212,"14:36:44","Y","MultiOb",1,2,"Zuiderdam","Nat","Starboard","n",1,"n",0,160.8520807,437762.2179,6502899.646,19.30144219,437768.7978,6502886.793,140.6901834,1065.778438,-20.16189728,"Middle Bay","Middle Bay","Middle Bay",-144,1020.370369,7,1,"W-With","0-Parallel","BL-Blowing","0","none","moderate","calm","good","1",1,2,0,1,2
"3388",438442.3215,6487904.958,"2013-08-03-N","2013-08-03-N-026","2013-08-03-N-026",-97,2329.715311,"8/3/2013",20130803,2013,215,"14:31:20","N","MultiOb",6,1,"Grand Princess","Nat","Starboard","y",2,"y",13,180.224569,438459.9589,6492404.89,13.66185869,438463.8338,6492372.974,180.2758625,4468.068382,0.051293563,"Lower Bay","Middle Bay","Middle Bay",-112,1757.732551,8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","calm","good","1",3,6,0,1,9
"3389",438319.9049,6487698.001,"2013-08-03-N","2013-08-03-N-027","2013-08-03-N-026",-96,2305.215639,"8/3/2013",20130803,2013,215,"14:33:00","N","MultiOb",5,2,"Grand Princess","Nat","Starboard","y",2,"y",13,181.7700119,438443.4542,6491696.054,13.86626011,438446.467,6491664.046,181.8277688,3968.064431,0.057756914,"Lower Bay","Middle Bay","Middle Bay",-102,1968.860783,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","30","none","moderate","calm","good","2",3,6,1,1,9
"3390",438319.9049,6487698.001,"2013-08-03-N","2013-08-03-N-027","2013-08-03-N-026",-96,2305.215639,"8/3/2013",20130803,2013,215,"14:33:00","N","MultiOb",5,2,"Grand Princess","Nat","Starboard","y",2,"y",13,181.7700119,438443.4542,6491696.054,13.86626011,438446.467,6491664.046,181.8277688,3968.064431,0.057756914,"Lower Bay","Middle Bay","Middle Bay",-102,1968.860783,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","30","none","moderate","calm","good","2",3,6,0,2,9
"3391",437967.0911,6487047.376,"2013-08-03-N","2013-08-03-N-028","2013-08-03-N-026",-96,2097.507595,"8/3/2013",20130803,2013,215,"14:36:55","N","MultiOb",4,3,"Grand Princess","Nat","Starboard","y",2,"y",13,183.0611935,438387.776,6490017.683,14.06247164,438390.0668,6489985.615,188.1917663,2968.527608,5.130572805,"Lower Bay","Middle Bay","Middle Bay",-84,2663.041831,8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","calm","good","1",3,6,1,2,9
"3392",437967.0911,6487047.376,"2013-08-03-N","2013-08-03-N-028","2013-08-03-N-026",-96,2097.507595,"8/3/2013",20130803,2013,215,"14:36:55","N","MultiOb",4,3,"Grand Princess","Nat","Starboard","y",2,"y",13,183.0611935,438387.776,6490017.683,14.06247164,438390.0668,6489985.615,188.1917663,2968.527608,5.130572805,"Lower Bay","Middle Bay","Middle Bay",-84,2663.041831,8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","calm","good","1",3,6,0,1,9
"3393",438093.7377,6487189.056,"2013-08-03-N","2013-08-03-N-029","2013-08-03-N-026",-98,2266.350089,"8/3/2013",20130803,2013,215,"14:41:18","N","MultiOb",3,4,"Grand Princess","Nat","Starboard","y",2,"y",13,181.8850794,438299.6561,6488167.472,13.56482272,438302.6046,6488135.458,192.4454454,969.1752282,10.56036604,"Lower Bay","Middle Bay","Middle Bay",-97,2585.5808,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","30","none","moderate","calm","good","3",3,6,1,1,9
"3394",438093.7377,6487189.056,"2013-08-03-N","2013-08-03-N-029","2013-08-03-N-026",-98,2266.350089,"8/3/2013",20130803,2013,215,"14:41:18","N","MultiOb",3,4,"Grand Princess","Nat","Starboard","y",2,"y",13,181.8850794,438299.6561,6488167.472,13.56482272,438302.6046,6488135.458,192.4454454,969.1752282,10.56036604,"Lower Bay","Middle Bay","Middle Bay",-97,2585.5808,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","30","none","moderate","calm","good","3",3,6,0,3,9
"3395",438012.149,6486740.232,"2013-08-03-N","2013-08-03-N-030","2013-08-03-N-026",-96,2041.767079,"8/3/2013",20130803,2013,215,"14:43:44","N","MultiOb",2,5,"Grand Princess","Nat","Starboard","y",2,"y",13,180.7396529,438267.5642,6487169.723,13.12047741,438271.1521,6487137.774,213.0847028,474.4703774,32.34504989,"Lower Bay","Lower Bay","Lower Bay",-97,2098.083743,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","30","none","moderate","calm","good","3",3,6,0,3,9
"3396",437830.3878,6486345.581,"2013-08-03-N","2013-08-03-N-031","2013-08-03-N-026",-96,1752.523858,"8/3/2013",20130803,2013,215,"14:45:27","Y","MultiOb",1,6,"Grand Princess","Nat","Starboard","n",2,"y",13,179.3688925,438272.0968,6486469.167,13.26343308,438276.4479,6486437.313,258.3791814,455.3947561,79.01028888,"Lower Bay","Lower Bay","Lower Bay",-100,1932.707884,8,1,"WA-With/Aw","45-45-degrees","DN-Dive-no-fluke","30","none","moderate","calm","good","3",3,6,0,3,9
"3397",444911.1343,6466922.385,"2013-08-04-S","2013-08-04-S-002","2013-08-04-S-002",-73,4685.723105,"8/4/2013",20130804,2013,216,"5:26:07","N","MultiOb",2,1,"Volendam","Sara","Port","y",1,"n",0,314.3459242,445493.9489,6466109.94,10.24321593,445489.7778,6466115.415,324.3573337,992.9902173,10.01140944,"Lower Bay","Outside","Outside",-53,5333.473818,8,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","calm","poor","3",2,2,0,3,3
"3398",445030.1285,6466777.966,"2013-08-04-S","2013-08-04-S-003","2013-08-04-S-002",-73,4787.923774,"8/4/2013",20130804,2013,216,"5:28:28","Y","MultiOb",1,2,"Volendam","Sara","Port","y",1,"n",0,342.4415499,445117.7189,6466732.483,10.15724951,445116.6179,6466739.277,294.1001091,94.74822973,-48.34144082,"Lower Bay","Outside","Outside",-73,4807.690026,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","poor","2",2,2,1,3,3
"3399",442670.7708,6476200.65,"2013-08-04-S","2013-08-04-S-005","2013-08-04-S-005",-61,3864.053194,"8/4/2013",20130804,2013,216,"5:59:00","N","MultiOb",2,1,"Volendam","Sara","Port","y",1,"y",13,320.2049246,442751.4144,6476143.752,8.219150836,442747.824,6476149.625,303.513093,92.41659109,-16.69183161,"Lower Bay","Lower Bay","Lower Bay",-61,3866.273854,8,1,"A-Away","90-Perpendicular","BL-Blowing","100","light","moderate","calm","poor-fog","1",2,2,0,1,3
"3400",442680.2999,6476204.544,"2013-08-04-S","2013-08-04-S-006","2013-08-04-S-005",-61,3855.436748,"8/4/2013",20130804,2013,216,"5:59:11","Y","MultiOb",1,2,"Volendam","Sara","Port","n",1,"y",13,320.05462,442721.2723,6476180.836,8.307397069,442717.6665,6476186.699,295.5269395,41.40892113,-24.52768055,"Lower Bay","Lower Bay","Lower Bay",-61,3852.004542,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","calm","poor-fog","2",2,2,1,1,3
"3401",439126.806,6483551.794,"2013-08-04-S","2013-08-04-S-011","2013-08-04-S-011",-90,2265.10143,"8/4/2013",20130804,2013,216,"14:31:39","N","MultiOb",2,1,"Volendam","Sara","Port","y",1,"y",13,158.5805301,438764.7907,6483896.302,14.14963379,438766.3467,6483889.597,133.1416108,494.0058802,-25.43891932,"Lower Bay","Lower Bay","Lower Bay",-90,2176.121693,8,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","light","none","calm","poor","3",2,2,0,3,3
"3402",438959.0977,6483459.887,"2013-08-04-S","2013-08-04-S-012","2013-08-04-S-011",-90,2425.573699,"8/4/2013",20130804,2013,216,"14:32:30","Y","MultiOb",1,2,"Volendam","Sara","Port","n",1,"y",13,160.4802271,438898.006,6483548.71,14.18482319,438899.3389,6483541.958,143.9401717,101.5219421,-16.54005541,"Lower Bay","Lower Bay","Lower Bay",-89,2380.447539,8,1,"T-Toward","90-Perpendicular","BL-Blowing","100","light","none","calm","poor","1",2,2,1,3,3
"3403",413640.0572,6521053.181,"2013-08-05-N","2013-08-05-N-018","2013-08-05-N-018",-429,1866.594801,"8/5/2013",20130805,2013,217,"16:05:06","N","MultiOb",3,1,"Sapphire Princess","Nat","Starboard","y",1,"n",0,125.4837144,412378.1282,6522336.599,20.21158409,412406.5885,6522321.223,135.7918407,1769.004372,10.30812627,"West Arm","West Arm","West Arm",-425,1831.990122,8,1,"T-Toward","90-Perpendicular","BL-Blowing","90","none","moderate","calm","excellent","1",2,3,0,1,4
"3404",413875.2292,6521127.297,"2013-08-05-N","2013-08-05-N-019","2013-08-05-N-018",-430,1623.738869,"8/5/2013",20130805,2013,217,"16:06:10","N","MultiOb",2,2,"Sapphire Princess","Nat","Starboard","n",1,"n",0,125.7397405,412923.6931,6521946.896,20.11948818,412952.0844,6521931.393,131.0571693,1224.241268,5.317428737,"West Arm","West Arm","West Arm",-430,1751.05752,8,1,"T-Toward","90-Perpendicular","BL-Blowing","90","none","moderate","calm","excellent","1",2,3,0,1,4
"3405",413929.1234,6521207.116,"2013-08-05-N","2013-08-05-N-020","2013-08-05-N-018",-430,1539.192114,"8/5/2013",20130805,2013,217,"16:06:48","Y","MultiOb",1,3,"Sapphire Princess","Nat","Starboard","n",1,"n",0,126.554547,413238.4678,6521719.192,19.44136921,413266.6358,6521703.287,126.8314419,827.6930742,0.276894923,"West Arm","West Arm","West Arm",-429,1645.965873,8,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","90","none","moderate","calm","excellent","3",2,3,1,1,4
"3406",437690.474,6491527.71,"2013-08-06-N","2013-08-06-N-023","2013-08-06-N-023",-81,1348.260917,"8/6/2013",20130806,2013,218,"16:29:54","N","MultiOb",3,1,"Westerdam","Nat","Starboard","y",1,"n",0,165.5093619,438073.4962,6493592.43,16.06163326,438079.0107,6493579.085,190.7249525,2087.846243,25.21559057,"Lower Bay","Middle Bay","Middle Bay",-128,1486.310452,8,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","moderate","calm","good","1",1,3,0,1,3
"3407",437917.0487,6491200.191,"2013-08-06-N","2013-08-06-N-024","2013-08-06-N-023",-89,1650.692777,"8/6/2013",20130806,2013,218,"16:31:09","N","MultiOb",2,2,"Westerdam","Nat","Starboard","n",1,"n",0,169.3247999,438210.1526,6492985.225,16.00597509,438214.7669,6492971.543,189.5407612,1796.197005,20.21596128,"Lower Bay","Middle Bay","Middle Bay",-120,1489.67104,8,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","moderate","calm","good","1",1,3,0,1,3
"3408",437953.7777,6491189.79,"2013-08-06-N","2013-08-06-N-025","2013-08-06-N-023",-89,1688.799175,"8/6/2013",20130806,2013,218,"16:31:45","Y","MultiOb",1,3,"Westerdam","Nat","Starboard","n",1,"n",0,171.5519477,438260.7559,6492691.665,16.01658915,438264.835,6492677.814,191.8071197,1520.188125,20.25517195,"Lower Bay","Middle Bay","Middle Bay",-120,1527.986314,8,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","moderate","calm","good","1",1,3,0,1,3
"3409",445313.9227,6464473.016,"2013-08-07-S","2013-08-07-S-004","2013-08-07-S-004",-42,6080.524228,"8/7/2013",20130807,2013,219,"5:22:28","N","MultiOb",4,1,"Zuiderdam","Sara","Starboard","y",1,"n",0,264.674726,448138.7448,6463462.989,11.58369702,448125.0972,6463460.712,289.8039426,2987.885669,25.12921662,"Lower Bay","Outside","Outside",-61,4559.244898,8,1,"U-Unsure","U-Unsure","SA-Surface-active","100","none","light","calm","excellent","6",3,4,0,6,6
"3410",445643.2995,6464992.397,"2013-08-07-S","2013-08-07-S-005","2013-08-07-S-004",-42,6415.799386,"8/7/2013",20130807,2013,219,"5:26:19","N","MultiOb",3,2,"Zuiderdam","Sara","Starboard","y",1,"n",0,270.7408152,446769.1427,6463339.445,11.29983393,446755.3309,6463338.623,326.0823085,1992.882944,55.34149327,"Lower Bay","Outside","Outside",-31,5561.175018,8,1,"U-Unsure","U-Unsure","SA-Surface-active","100","none","light","calm","excellent","6",3,4,0,6,6
