cruise_event_ID,unique_event_ID,same_whale_ID,event_date,CPA,ob_type,ob_order_CPA,ob_order_time,year,ship,observer,observer_location,approx,species,count,IS_WW,WW_Speed,LAT,LONG,Y_PROJ,X_PROJ,NDateS,NDateD,waypoint_ID,DateD,TimeD,DateTime,DateTxt,TimeTxt,track_ID,vessel_azimuth,X_GPS_UTM,Y_GPS_UTM,ship_speed,X_ship_UTM,Y_ship_UTM,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,subarea_1,subarea_2,subarea_3,ship_depth_m,ship_dist_shore_m,whale_depth_m,whale_dist_shore_m,radio_comm,radio_contact,radio_by,radio_resp,radio_time,radio_y_n,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,shape_fn,val_beh,num_beh,num_obs,duplicate
2015-06-30-K,2015-06-30-K-032,2015-06-30-K-032,6/30/2015,N,MultiOb,2,1,2015,Westerdam,Katja,Starboard,n,humpback whale,1,n,0,NA,-136.0813765,58.65881489,-136.0813765,6/30/2015,6/30/2015,570,6/30/2015,1/0/1900,6/30/2015,20150630,15:24:46,88240,150.8438177,437260.6369,6502567.563,14.9292805,437269.3503,6502556.049,437797.6286,6502103.327,130.5958079,695.7264046,-20.24800976,Middle Bay,middle bay,middle bay,-191,1588.150403,-179,1557.625084,,,,,,n,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,moderate,1',excellent,NA,1,1,1,0
2015-06-30-K,2015-06-30-K-033,2015-06-30-K-033,6/30/2015,Y,Single,1,1,2015,Westerdam,Katja,Starboard,n,humpback whale,1,n,0,NA,-136.0796911,58.65730413,-136.0796911,6/30/2015,6/30/2015,571,6/30/2015,1/0/1900,6/30/2015,20150630,15:25:12,88245,150.9485277,437355.7049,6502397.787,14.92079229,437364.3973,6502386.257,437895.9482,6502134.893,115.3089095,587.9883936,-35.6396182,Middle Bay,middle bay,middle bay,-166,1650.071921,-179,1501.027793,,,,,,n,6,1,W-With,0-Parallel,DF-Dive-fluke-up,100,none,moderate,1',excellent,NA,2,1,1,0
2015-06-30-K,2015-06-30-K-036,2015-06-30-K-036,6/30/2015,N,MultiOb,4,1,2015,Westerdam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0598379,58.58801915,-136.0598379,6/30/2015,6/30/2015,574,6/30/2015,1/0/1900,6/30/2015,20150630,15:42:25,88452,180.3123696,438385.7034,6494665.553,15.60270669,438387.6254,6494651.243,436774.574,6485810.948,190.3407602,8986.253149,10.02839067,Lower Bay,middle bay,middle bay,-122,1961.892882,-21,630.3901147,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,NA,1,1,2,0
2015-06-30-K,2015-06-30-K-039,2015-06-30-K-036,6/30/2015,N,MultiOb,3,2,2015,Westerdam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0563786,58.55708976,-136.0563786,6/30/2015,6/30/2015,577,6/30/2015,1/0/1900,6/30/2015,20150630,15:49:30,88537,185.4201263,438532.6198,6491218.875,15.99969375,438533.2601,6491204.45,436671.3608,6484470.876,195.4566446,6986.249893,10.03651827,Lower Bay,middle bay,middle bay,-101,2250.169581,-21,946.852478,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,NA,1,1,2,0
2015-06-30-K,2015-06-30-K-200,2015-06-30-K-200,6/30/2015,Y,Single,1,1,2015,Westerdam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.0582674,58.58642391,-136.0582674,6/30/2015,6/30/2015,550,6/30/2015,1/0/1900,6/30/2015,20150630,7:40:25,82668,345.5088311,438474.2016,6494486.507,14.74203049,438468.6869,6494499.851,432858.7403,6493035.173,255.3675185,5797.998238,-90.14131265,Lower Bay,middle bay,middle bay,-122,1998.688447,-102,769.0725733,,,,,,n,6,1,T-Toward,90-Perpendicular,BL-Blowing,80,none,light,calm,excellent,NA,1,1,1,0
2015-07-03-K,2015-07-03-K-002,2015-07-03-K-002,7/3/2015,N,MultiOb,4,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0546321,58.58363072,-136.0546321,7/3/2015,7/3/2015,584,7/3/2015,1/0/1900,7/3/2015,20150703,7:57:02,89047,358.3767375,438680.6559,6494172.202,13.75775738,438678.2261,6494187.339,439034.0613,6500161.766,3.40849332,5985.014321,5.031755828,Lower Bay,middle bay,middle bay,-113,2145.836874,-197,436.6317522,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,moderate,calm,good,NA,1,2,4,0
2015-07-03-K,2015-07-03-K-003,2015-07-03-K-002,7/3/2015,N,MultiOb,3,2,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0548801,58.58563316,-136.0548801,7/3/2015,7/3/2015,585,7/3/2015,1/0/1900,7/3/2015,20150703,7:57:34,89054,355.1759625,438669.7394,6494395.37,13.76222071,438666.4682,6494410.347,438686.6305,6499895.323,0.210613073,5485.012701,5.03465062,Lower Bay,middle bay,middle bay,-125,2169.936223,-223,874.4094128,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,2,4,0
2015-07-03-K,2015-07-03-K-004,2015-07-03-K-002,7/3/2015,N,MultiOb,2,3,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0549224,58.58584791,-136.0549224,7/3/2015,7/3/2015,586,7/3/2015,1/0/1900,7/3/2015,20150703,7:57:37,89054,355.1759625,438667.6542,6494419.317,13.76222071,438664.383,6494434.295,440971.9958,6497688.84,35.33827931,3989.629584,40.16231686,Lower Bay,middle bay,middle bay,-125,2173.070382,-87,2123.32994,,,,,,n,7,1,WT-With/To,45-45-degrees,BL-Blowing,100,none,moderate,calm,good,NA,1,2,4,0
2015-07-03-K,2015-07-03-K-006,2015-07-03-K-002,7/3/2015,Y,MultiOb,1,4,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0694958,58.60954204,-136.0694958,7/3/2015,7/3/2015,588,7/3/2015,1/0/1900,7/3/2015,20150703,8:04:01,89131,339.1431485,437862.4488,6497070.702,14.38748664,437855.1681,6497084.194,439416.7043,6500538.276,24.32698105,3790.656096,45.18383256,Middle Bay,middle bay,middle bay,-234,2323.247221,-113,77.24272598,,,,,,n,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,2,4,0
2015-07-03-K,2015-07-03-K-007,2015-07-03-K-007,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0723961,58.61298708,-136.0723961,7/3/2015,7/3/2015,589,7/3/2015,1/0/1900,7/3/2015,20150703,8:04:57,89142,335.1473742,437700.0795,6497456.945,14.7192984,437691.8764,6497469.897,440085.6566,6500285.159,40.37407045,3695.387337,65.22669623,Middle Bay,middle bay,middle bay,-236,2320.639634,-5,670.7809683,,,,,,n,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,1,1,0
2015-07-03-K,2015-07-03-K-009,2015-07-03-K-009,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.2107182,58.70169779,-136.2107182,7/3/2015,7/3/2015,591,7/3/2015,1/0/1900,7/3/2015,20150703,8:32:06,89468,320.4627453,429843.1632,6507470.078,16.01791879,429831.9448,6507480.527,429253.3237,6507579.002,279.6585172,586.9408389,-40.80422813,Middle Bay,middle bay,middle bay,-265,2986.294306,-322,2948.657799,,,,,,y,7,1,GT-Ag/To,45-45-degrees,BL-Blowing,20,none,moderate,calm,excellent,NA,1,1,1,0
2015-07-03-K,2015-07-03-K-035,2015-07-03-K-035,7/3/2015,N,MultiOb,4,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.1996443,58.73224095,-136.1996443,7/3/2015,7/3/2015,617,7/3/2015,1/0/1900,7/3/2015,20150703,15:31:12,94497,103.5991015,430545.6707,6510859.048,15.5587552,430560.9148,6510857.418,435836.2504,6504858.253,138.6733807,7988.688693,35.0742792,Middle Bay,middle bay,middle bay,-216,2245.852718,-74,2389.527167,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-03-K,2015-07-03-K-042,2015-07-03-K-035,7/3/2015,N,MultiOb,3,2,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.049261,58.61779905,-136.049261,7/3/2015,7/3/2015,624,7/3/2015,1/0/1900,7/3/2015,20150703,16:05:17,94906,176.7464947,439052.4026,6497971.443,15.72178118,439055.262,6497956.381,436539.6612,6494606.044,216.901063,4189.630159,40.15456831,Middle Bay,middle bay,middle bay,-213,2478.4047,-5,295.7833826,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-03-K,2015-07-03-K-036,2015-07-03-K-036,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.1785773,58.72948783,-136.1785773,7/3/2015,7/3/2015,618,7/3/2015,1/0/1900,7/3/2015,20150703,15:33:50,94529,109.1144624,431759.8905,6510530.891,15.69022176,431774.9074,6510527.803,435165.7741,6516646.423,28.99470255,6995.390142,-80.11975986,Middle Bay,middle bay,middle bay,-209,2282.369433,-57,973.8433745,,,,,,n,7,1,U-Unsure,45-45-degrees,SA-Surface-active,10,none,moderate,calm,excellent,NA,6,1,1,0
2015-07-03-K,2015-07-03-K-039,2015-07-03-K-039,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0974402,58.6790079,-136.0974402,7/3/2015,7/3/2015,621,7/3/2015,1/0/1900,7/3/2015,20150703,15:49:44,94720,154.5462823,436365.4882,6504830.896,15.43099432,436373.8267,6504818.031,435453.3482,6499407.081,189.6543944,5488.685358,35.10811215,Middle Bay,middle bay,middle bay,-94,1867.660325,-283,2047.665511,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,10,none,moderate,calm,excellent,NA,2,1,1,0
2015-07-03-K,2015-07-03-K-040,2015-07-03-K-040,7/3/2015,N,MultiOb,2,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.055423,58.63794185,-136.055423,7/3/2015,7/3/2015,622,7/3/2015,1/0/1900,7/3/2015,20150703,16:00:32,94849,160.6152759,438729.7663,6500219.664,15.82099715,438736.6979,6500205.989,440020.6112,6499455.795,120.2978479,1487.018368,-40.31742799,Middle Bay,middle bay,middle bay,-223,636.3597815,-76,1126.242358,,,,,,n,7,1,W-With,0-Parallel,DF-Dive-fluke-up,10,none,moderate,calm,excellent,NA,2,2,2,0
2015-07-03-K,2015-07-03-K-041,2015-07-03-K-040,7/3/2015,Y,MultiOb,1,2,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.051085,58.62885972,-136.051085,7/3/2015,7/3/2015,623,7/3/2015,1/0/1900,7/3/2015,20150703,16:02:42,94875,173.6935324,438965.7488,6499204.546,15.51266862,438969.4064,6499189.658,440262.9622,6499120.806,93.0467881,1295.386916,-80.64674434,Middle Bay,middle bay,middle bay,-213,1298.617118,-66,1539.108648,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,2,2,0
2015-07-03-K,2015-07-03-K-047,2015-07-03-K-045,7/3/2015,Y,MultiOb,1,3,2015,Zaandam,Katja,Starboard,n,humpback whale,2,y,13,NA,-136.0619437,58.49964866,-136.0619437,7/3/2015,7/3/2015,629,7/3/2015,1/0/1900,7/3/2015,20150703,16:35:20,95267,167.2333183,438107.7163,6484828.853,13.27191397,438113.0258,6484814.471,437919.2637,6479996.55,182.3030206,4821.81587,15.06970226,Lower Bay,lower bay,lower bay,-95,2126.555521,-2,720.426283,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,3,0
2015-07-05-K,2015-07-05-K-002,2015-07-05-K-002,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,y,13,NA,-136.0558194,58.49660603,-136.0558194,7/5/2015,7/5/2015,631,7/5/2015,1/0/1900,7/5/2015,20150705,6:30:06,95338,341.2777162,438459.3132,6484484.483,11.49260202,438454.9122,6484491.237,440536.0434,6487903.098,31.3819197,3996.486126,50.1042035,Lower Bay,lower bay,lower bay,-92,1965.942354,-51,705.5343555,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,none,calm,excellent,NA,1,1,1,0
2015-07-05-K,2015-07-05-K-003,2015-07-05-K-003,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,y,13,NA,-136.0587015,58.52565008,-136.0587015,7/5/2015,7/5/2015,632,7/5/2015,1/0/1900,7/5/2015,20150705,6:40:12,95459,5.898302063,438342.2881,6487720.7,11.31287047,438341.1013,6487728.674,443773.015,6488590.726,80.98228391,5499.892818,75.08398185,Lower Bay,middle bay,middle bay,-96,2246.229342,-49,411.9634253,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,none,calm,excellent,NA,1,1,1,0
2015-07-05-K,2015-07-05-K-004,2015-07-05-K-004,7/5/2015,N,MultiOb,3,1,2015,Volendam,Katja,Starboard,y,humpback whale,2,y,13,NA,-136.0582529,58.52834294,-136.0582529,7/5/2015,7/5/2015,633,7/5/2015,1/0/1900,7/5/2015,20150705,6:41:06,95470,5.422782409,438373.136,6488020.093,10.48164235,438371.883,6488028.057,442489.9251,6490857.661,55.50613045,4996.491283,50.08334804,Lower Bay,middle bay,middle bay,-97,2369.082338,-74,1075.481121,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,none,calm,excellent,NA,1,1,3,0
2015-07-05-K,2015-07-05-K-006,2015-07-05-K-004,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0545414,58.55175904,-136.0545414,7/5/2015,7/5/2015,635,7/5/2015,1/0/1900,7/5/2015,20150705,6:48:57,95564,5.845802757,438630.1968,6490623.703,12.13269046,438629.0027,6490631.676,441591.9454,6491100.972,80.99977287,2999.878105,75.15397011,Lower Bay,middle bay,middle bay,-97,2536.183677,-38,1899.172164,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,none,calm,excellent,NA,1,1,3,0
2015-07-05-K,2015-07-05-K-009,2015-07-05-K-004,7/5/2015,N,MultiOb,2,3,2015,Volendam,Katja,Starboard,y,humpback whale,2,n,0,NA,-136.0519672,58.56467815,-136.0519672,7/5/2015,7/5/2015,638,7/5/2015,1/0/1900,7/5/2015,20150705,6:52:23,95605,7.099447244,438802.528,6492059.694,14.96351213,438801.5086,6492067.691,441779.4845,6491688.923,97.24850969,3001.966957,90.14906245,Lower Bay,middle bay,middle bay,-105,2147.012301,-66,1680.346789,,,,,,n,7,1,G-Against,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,3,0
2015-07-05-K,2015-07-05-K-005,2015-07-05-K-005,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.0570217,58.53704897,-136.0570217,7/5/2015,7/5/2015,634,7/5/2015,1/0/1900,7/5/2015,20150705,6:44:06,95506,NA,438460.0855,6488988.24,10.66542074,438458.7286,6488996.187,443431.4617,6491340.932,64.75516684,5497.808968,60.08090951,Lower Bay,middle bay,middle bay,-105,2816.970957,-66,56.02766129,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-05-K,2015-07-05-K-100,2015-07-05-K-005,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.0519672,58.56467815,-136.0519672,7/5/2015,7/5/2015,638,7/5/2015,1/0/1900,7/5/2015,20150705,6:52:23,95605,7.099447244,438802.528,6492059.694,14.96351213,438801.5086,6492067.691,441779.4845,6491688.923,97.24850969,3001.966957,90.14906245,Lower Bay,middle bay,middle bay,-105,2147.012301,-66,1680.346789,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-05-K,2015-07-05-K-007,2015-07-05-K-007,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,NA,-136.0539404,58.55492539,-136.0539404,7/5/2015,7/5/2015,636,7/5/2015,1/0/1900,7/5/2015,20150705,6:49:51,95575,6.927437455,438670.7024,6490975.677,12.99925562,438669.659,6490983.671,443511.7685,6493037.827,67.01200803,5259.80815,60.08457058,Lower Bay,middle bay,middle bay,-100,2441.966409,-5,174.705487,,,,,,n,7,1,U-Unsure,0-Parallel,BL-Blowing,10,none,none,calm,excellent,NA,1,1,1,0
2015-07-05-K,2015-07-05-K-010,2015-07-05-K-010,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0511736,58.57094941,-136.0511736,7/5/2015,7/5/2015,639,7/5/2015,1/0/1900,7/5/2015,20150705,6:53:53,95623,0.172125961,438859.6286,6492757.178,15.45426176,438857.6521,6492764.994,441163.5115,6494678.6,50.31110516,2996.477531,50.1389792,Lower Bay,middle bay,middle bay,-113,2114.480199,-148,2122.656872,,,,,,n,7,1,GT-Ag/To,45-45-degrees,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-05-K,2015-07-05-K-011,2015-07-05-K-010,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0577152,58.58539528,-136.0577152,7/5/2015,7/5/2015,640,7/5/2015,1/0/1900,7/5/2015,20150705,6:57:13,95663,341.711898,438504.4994,6494371.479,17.6429351,438500.1497,6494378.267,440167.9284,6496237.69,41.88998583,2497.787274,60.17808785,Lower Bay,middle bay,middle bay,-125,2000.594763,-161,2446.558344,,,,,,n,7,1,G-Against,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,2,0
2015-07-05-K,2015-07-05-K-012,2015-07-05-K-012,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,3,n,0,NA,-136.0578896,58.58564272,-136.0578896,7/5/2015,7/5/2015,641,7/5/2015,1/0/1900,7/5/2015,20150705,6:57:16,95664,342.0092219,438494.7929,6494399.187,17.05532947,438490.4785,6494405.997,440172.255,6495488.159,57.24018399,1999.86192,75.23096207,Lower Bay,middle bay,middle bay,-122,1997.24453,-173,2576.388734,,,,,,n,7,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,10,none,moderate,calm,excellent,NA,2,1,1,0
2015-07-05-K,2015-07-05-K-013,2015-07-05-K-013,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.0731191,58.60950231,-136.0731191,7/5/2015,7/5/2015,642,7/5/2015,1/0/1900,7/5/2015,20150705,7:02:30,95726,342.8712171,437651.8792,6497069.639,18.45209154,437647.6677,6497076.514,441053.6255,6500734.044,42.96022118,4997.80716,60.08900404,Middle Bay,middle bay,middle bay,-240,2126.237277,-162,1591.020857,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,1,0
2015-07-05-K,2015-07-05-K-014,2015-07-05-K-014,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,y,humpback whale,4,n,0,NA,-136.0734373,58.60997463,-136.0734373,7/5/2015,7/5/2015,643,7/5/2015,1/0/1900,7/5/2015,20150705,7:02:36,95728,342.394776,437634.2305,6497122.521,17.97142705,437629.962,6497129.36,441679.6263,6501553.606,42.46894053,5997.810475,60.07416456,Middle Bay,middle bay,middle bay,-236,2129.761112,-96,710.4538171,,,,,,n,7,1,G-Against,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,2,2,0
2015-07-05-K,2015-07-05-K-015,2015-07-05-K-014,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,y,humpback whale,4,n,0,NA,-136.0785555,58.61655735,-136.0785555,7/5/2015,7/5/2015,644,7/5/2015,1/0/1900,7/5/2015,20150705,7:04:02,95745,333.4137324,437348.6647,6497860.175,18.22457118,437343.3809,6497866.264,441128.5875,6501855.413,43.49732409,5499.190496,70.08359166,Middle Bay,middle bay,middle bay,-241,2122.232075,-121,1123.951284,,,,,,n,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,10,none,moderate,calm,excellent,NA,2,2,2,0
2015-07-05-K,2015-07-05-K-017,2015-07-05-K-017,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.0892666,58.62452846,-136.0892666,7/5/2015,7/5/2015,646,7/5/2015,1/0/1900,7/5/2015,20150705,7:05:59,95768,319.9170459,436740.9133,6498757.685,18.25450739,436734.3542,6498762.373,438436.6294,6501704.597,30.05228047,3399.179557,70.13523461,Middle Bay,middle bay,middle bay,-241,2235.765557,-185,810.8665921,,,,,,n,7,1,U-Unsure,U-Unsure,SA-Surface-active,10,none,moderate,calm,excellent,NA,6,1,1,0
2015-07-05-K,2015-07-05-K-018,2015-07-05-K-018,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,4,n,0,NA,-136.1030147,58.63252664,-136.1030147,7/5/2015,7/5/2015,647,7/5/2015,1/0/1900,7/5/2015,20150705,7:08:07,95794,319.248179,435957.1777,6499661.202,17.90873394,435950.5644,6499665.813,438608.5545,6501945.921,49.37595857,3501.971679,90.12777956,Middle Bay,middle bay,middle bay,-271,2489.96909,-76,894.9599348,,,,,,n,7,1,G-Against,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,NA,1,1,1,0
2015-07-05-K,2015-07-05-K-045,2015-07-05-K-045,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,NA,-136.6190602,58.86200882,-136.6190602,7/5/2015,7/5/2015,674,7/5/2015,1/0/1900,7/5/2015,20150705,12:47:49,99870,110.1034046,406615.1244,6525816.235,19.16697671,406623.146,6525815.429,408068.3502,6524592.358,130.2411169,1893.282295,20.13771231,West Arm,west arm,west arm,-413,1720.761645,-341,1176.720944,,,,,,n,7,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,10,none,moderate,calm,excellent,NA,2,1,1,0
2015-07-05-K,2015-07-05-K-050,2015-07-05-K-050,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,n,humpback whale,2,n,0,NA,-136.0844401,58.62860315,-136.0844401,7/5/2015,7/5/2015,679,7/5/2015,1/0/1900,7/5/2015,20150705,13:55:56,100688,151.9364439,437028.5314,6499206.801,19.94745965,437033.9705,6499200.85,439421.6293,6500482.641,61.77131968,2709.963464,-90.16512424,Middle Bay,middle bay,middle bay,-249,2611.675696,-113,33.18198413,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,light,calm,excellent,NA,1,1,1,0
2015-07-06-K,2015-07-06-K-003,2015-07-06-K-003,7/6/2015,Y,Single,1,1,2015,Golden Princess,Katja,Port,n,humpback whale,4,n,0,NA,-136.0436895,58.58195795,-136.0436895,7/6/2015,7/6/2015,687,7/6/2015,1/0/1900,7/6/2015,20150706,6:56:20,101369,14.27120329,439313.961,6493976.021,15.45896665,439319.8125,6494007.139,439532.5675,6494835.452,14.40519714,855.2009573,0.133993844,Lower Bay,middle bay,middle bay,-53,2775.162331,-174,3112.525486,,,,,,y,7,1,T-Toward,90-Perpendicular,RE-Resting,30,none,light,calm,poor,NA,5,1,1,0
2015-07-06-K,2015-07-06-K-004,2015-07-06-K-004,7/6/2015,N,MultiOb,2,1,2015,Golden Princess,Katja,Port,n,humpback whale,4,n,0,NA,-136.0431843,58.58306243,-136.0431843,7/6/2015,7/6/2015,688,7/6/2015,1/0/1900,7/6/2015,20150706,6:56:36,101372,13.67607248,439345.2442,6494098.532,15.52899642,439350.7722,6494129.709,439465.0321,6494590.815,13.91729227,475.0518095,0.24121979,Lower Bay,middle bay,middle bay,-53,2811.131731,-108,2988.607594,,,,,,n,7,1,T-Toward,90-Perpendicular,RE-Resting,30,none,light,calm,poor,NA,5,2,2,0
2015-07-06-K,2015-07-06-K-100,2015-07-06-K-004,7/6/2015,Y,MultiOb,1,2,2015,Golden Princess,Katja,Port,n,humpback whale,1,n,0,NA,-136.0425801,58.58452021,-136.0425801,7/6/2015,7/6/2015,689,7/6/2015,1/0/1900,7/6/2015,20150706,6:56:57,101376,13.41152161,439382.8966,6494260.288,15.09539184,439388.2806,6494291.49,439354.9848,6494501.948,351.0099698,213.0757293,-22.40155179,Lower Bay,middle bay,middle bay,-53,2863.131889,-108,2862.842014,,,,,,n,7,1,T-Toward,90-Perpendicular,DN-Dive-no-fluke,30,none,light,calm,poor,NA,3,2,2,0
2015-07-06-K,2015-07-06-K-005,2015-07-06-K-004,7/6/2015,Y,MultiOb,1,2,2015,Golden Princess,Katja,Port,n,humpback whale,3,n,0,NA,-136.0425801,58.58452021,-136.0425801,7/6/2015,7/6/2015,689,7/6/2015,1/0/1900,7/6/2015,20150706,6:56:57,101376,13.41152161,439382.8966,6494260.288,15.09539184,439388.2806,6494291.49,439397.3727,6494503.124,2.460014365,211.8288992,-10.95150724,Lower Bay,middle bay,middle bay,-53,2863.131889,-108,2904.678353,,,,,,n,7,1,W-With,0-Parallel,DN-Dive-no-fluke,30,none,light,calm,poor,NA,3,2,2,0
2015-07-06-K,2015-07-06-K-006,2015-07-06-K-006,7/6/2015,Y,Single,1,1,2015,Golden Princess,Katja,Port,y,humpback whale,1,n,0,NA,-136.0501772,58.60651022,-136.0501772,7/6/2015,7/6/2015,690,7/6/2015,1/0/1900,7/6/2015,20150706,7:04:05,101462,324.4981275,438979.5174,6496715.43,12.05767342,438959.5382,6496739.994,434040.4428,6500109.724,304.4123323,5962.598555,-20.08579527,Middle Bay,middle bay,middle bay,-202,3230.950673,-243,2643.5172,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,RE-Resting,10,none,moderate,calm,excellent,NA,5,1,1,0
2015-07-06-K,2015-07-06-K-019,2015-07-06-K-019,7/6/2015,Y,Single,1,1,2015,Golden Princess,Katja,Port,y,humpback whale,1,n,0,NA,-136.3647937,58.77249302,-136.3647937,7/6/2015,7/6/2015,703,7/6/2015,1/0/1900,7/6/2015,20150706,13:28:07,106063,128.7278194,421076.2806,6515523.291,17.48583662,421102.1838,6515505.082,423615.863,6509000.243,158.871864,6973.63012,30.14404457,Middle Bay,west arm,west arm,-359,2213.281423,-74,1480.081046,,,,,,n,7,1,U-Unsure,U-Unsure,SA-Surface-active,20,none,moderate,calm,good,NA,6,1,1,0
2015-07-06-K,2015-07-06-K-020,2015-07-06-K-020,7/6/2015,Y,Single,1,1,2015,Golden Princess,Katja,Port,n,humpback whale,1,n,0,NA,-136.1079966,58.63797521,-136.1079966,7/6/2015,7/6/2015,704,7/6/2015,1/0/1900,7/6/2015,20150706,14:07:22,106534,141.0096368,435677.9567,6500272.583,17.46433425,435699.3936,6500249.28,435967.7906,6496117.723,176.2831359,4140.266235,35.2734991,Middle Bay,middle bay,middle bay,-284,2923.761085,-7,290.9129274,,,,,,n,7,1,U-Unsure,U-Unsure,DF-Dive-fluke-up,20,none,light,calm,excellent,NA,2,1,1,0
