"unique_event_ID","same_whale_ID","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_dist","ship_whale_bearing","Y_PROJ","X_PROJ","ob_order_time","X_whale_long","X_whale_lat","X_ship_rad","Y_ship_rad","bearing_rad","ship_whale_dist_w_err","new_lat_whale_rad","new_long_whale_rad","new_whale_lat","new_whale_long"
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1396.86805983347,1.02604936486454,-2.38015270477603,58.7882981788166,-136.372704580314
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1550.0096563483,1.02607306944214,-2.38015683337109,58.7896563510687,-136.372941131386
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1321.370031845,1.02603767861779,-2.38015066939971,58.7876286061996,-136.372587961841
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1507.94974286129,1.02606655904871,-2.38015569946393,58.7892833330018,-136.372876163292
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1743.72846883835,1.02610305487014,-2.38016205590093,58.7913743895398,-136.373240360304
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1423.79428131462,1.0260535327395,-2.38015343068896,58.7885369804615,-136.372746172061
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1431.10462166078,1.02605466429746,-2.38015362777084,58.7886018139572,-136.372757464021
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1346.46820357879,1.02604156353365,-2.38015134602963,58.7878511954821,-136.37262672988
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1653.85544240659,1.02608914357253,-2.38015963298412,58.7905773308989,-136.373101537397
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1803.05166420161,1.02611223740433,-2.3801636552147,58.7919005099943,-136.373331994234
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1031.86723658312,1.02599286677196,-2.38014286459826,58.7850610765617,-136.372140779658
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1984.41780898177,1.02614031072756,-2.38016854472511,58.7935089929319,-136.373612142544
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1519.0060446113,1.02606827043794,-2.38015599753444,58.7893813883821,-136.372893241474
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1658.00195020928,1.02608978540385,-2.3801597447712,58.790614105125,-136.373107942325
