unique_event_ID,same_whale_ID,ob_order_time,year,TimeTxt,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,whale_direction,whale_orientation,whale_behavior
2008-06-15-K-053,2008-06-15-K-053,1,2008,15:34:55,438895.5672,6485266.712,322.9035271,1186.891823,-25.97438621,A-Away,9-Perpendicular,BL-Blowing
2008-06-15-K-054,2008-06-15-K-053,2,2008,15:35:37,438934.5496,6485041.167,321.8752975,1134.013433,-27.67040922,A-Away,9-Perpendicular,BL-Blowing
2008-06-15-K-055,2008-06-15-K-053,3,2008,15:36:18,438939.839,6485009.051,314.7210539,925.7096732,-35.46107577,A-Away,9-Perpendicular,DF-Dive-fluke-up
2008-06-15-K-057,2008-06-15-K-053,5,2008,15:37:41,438777.517,6485016.464,280.4327318,407.1378301,-70.32016842,A-Away,4-45-degrees,BL-Blowing
2008-06-15-K-058,2008-06-15-K-053,6,2008,15:38:15,438680.2857,6485016.381,237.6540691,312.7815548,-112.886407,G-Against,0-Parallel,DF-Dive-fluke-up
2008-06-15-K-076,2008-06-15-K-076,1,2008,16:54:13,455816.4777,6461926.554,278.660332,410.4817743,-22.21105846,G/A-Ag/Aw,4-45-degrees,BL-Blowing
2008-06-15-K-077,2008-06-15-K-076,2,2008,16:54:48,455977.0505,6461847.679,268.1170261,314.1822334,-32.67219763,G/A-Ag/Aw,4-45-degrees,BL-Blowing
2008-06-15-K-078,2008-06-15-K-076,3,2008,16:55:21,456024.3658,6461909.933,208.9850479,247.6777142,-92.00327596,G/A-Ag/Aw,4-45-degrees,BL-Blowing
2008-06-16-N-032,2008-06-16-N-032,1,2008,18:35:16,437755.009,6493076.686,2.413514509,1798.104732,14.56154325,U-Unsure,U-Unsure,BL-Blowing
2008-06-16-N-033,2008-06-16-N-032,2,2008,18:37:02,437789.6759,6492539.124,6.435930715,1615.097977,13.89386855,GA-Ag/Away,45-45-degrees,BL-Blowing
2008-06-16-N-034,2008-06-16-N-032,3,2008,18:38:15,437717.5369,6492844.357,21.18304627,849.9007212,27.48359873,GA-Ag/Away,45-45-degrees,BL-Blowing
2008-06-16-N-035,2008-06-16-N-032,4,2008,18:38:50,437813.2099,6492850.126,22.59036902,612.0495707,27.59168451,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up
2008-06-23-K-017,2008-06-23-K-017,1,2008,6:52:34,443306.7125,6474695.855,121.5487759,1189.761995,-41.352087,T-Toward,9-Perpendicular,BL-Blowing
2008-06-23-K-018,2008-06-23-K-017,2,2008,6:53:54,443753.7455,6474843.852,138.6881406,685.3390271,-11.65964092,A-Away,9-Perpendicular,BL-Blowing
2008-06-23-K-019,2008-06-23-K-017,3,2008,6:54:14,443877.1031,6474802.753,144.7553518,508.7720115,-4.363502542,A-Away,9-Perpendicular,BL-Blowing
2008-06-23-K-020,2008-06-23-K-017,4,2008,6:56:00,444193.1761,6475033.033,212.9717122,391.4683571,65.87920887,G-Against,0-Parallel,BL-Blowing
2008-06-23-K-063,2008-06-23-K-063,1,2008,16:29:05,441283.6039,6469816.812,17.80769241,985.4170115,-11.93888192,T-Toward,9-Perpendicular,BL-Blowing
2008-06-23-K-064,2008-06-23-K-063,2,2008,16:30:24,441372.1398,6469851.567,356.9828886,529.55914,-35.95329601,T-Toward,9-Perpendicular,BL-Blowing
2008-06-23-K-065,2008-06-23-K-063,3,2008,16:31:00,441310.408,6469834.947,349.3873784,388.8939688,-43.51496294,T-Toward,9-Perpendicular,DF-Dive-fluke-up
2008-06-23-K-066,2008-06-23-K-066,1,2008,18:26:58,408176.7084,6450616.549,37.03992484,2484.848356,-2.348676155,U-Unsure,U - Unsure,BL-Blowing
2008-06-23-K-069,2008-06-23-K-066,4,2008,18:40:47,407424.1838,6448205.146,333.3785374,1197.20973,-72.73483516,W-With,0-Parallel,DF-Dive-fluke-up
2008-07-02-K-020,2008-07-02-K-020,1,2008,6:16:55,448229.9751,6465486.883,133.4768649,1188.751489,26.90481164,U-Unsure,U - Unsure,BL-Blowing
2008-07-02-K-021,2008-07-02-K-020,2,2008,6:18:54,447624.6707,6465519.887,131.5574324,943.5383827,25.5323488,A-Away,9-Perpendicular,BL-Blowing
2008-07-02-K-022,2008-07-02-K-020,3,2008,6:19:29,447572.7303,6465356.882,126.6525406,663.8203812,20.09948844,A-Away,9-Perpendicular,BL-Blowing
2008-07-02-K-023,2008-07-02-K-020,4,2008,6:20:05,447536.0872,6465190.475,115.7295435,374.736405,9.762177598,A-Away,9-Perpendicular,BL-Blowing
2008-07-02-K-032,2008-07-02-K-032,1,2008,6:46:19,441946.1257,6474473.765,135.9393786,2989.204577,-46.4688611,U-Unsure,U - Unsure,BL-Blowing
2008-07-02-K-033,2008-07-02-K-032,2,2008,6:47:18,441806.0157,6474406.743,126.8981772,2790.511868,-54.70381551,G-Against,0-Parallel,BL-Blowing
2008-07-02-K-034,2008-07-02-K-032,3,2008,6:48:36,442617.3699,6473646.629,105.6144647,1494.905942,-77.07409384,G-Against,0-Parallel,BL-Blowing
2008-07-04-N-031,2008-07-04-N-031,1,2008,15:45:42,437761.7227,6486357.707,5.117145084,3649.577024,-6.561291262,T-Toward,90-Perpendicular,BL-Blowing
2008-07-04-N-032,2008-07-04-N-031,2,2008,15:46:57,437813.3128,6486804.746,4.133180588,2735.24834,-2.999469212,T-Toward,90-Perpendicular,BL-Blowing
2008-07-04-N-033,2008-07-04-N-031,3,2008,15:49:53,437648.1727,6487054.91,12.256152,1364.357263,13.25831799,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2008-07-07-K-018,2008-07-07-K-018,1,2008,6:22:18,446178.2331,6464761.122,91.76014713,1185.871411,-12.18145081,G-Against,0-Parallel,BL-Blowing
2008-07-07-K-021,2008-07-07-K-018,2,2008,6:24:04,446346.023,6464818.843,73.60130737,400.6735201,-37.12326372,G-Against,0-Parallel,BL-Blowing
2008-07-07-K-022,2008-07-07-K-018,3,2008,6:24:44,446369.7165,6464812.38,30.5220466,244.5814746,-80.7018374,G-Against,0-Parallel,BL-Blowing
2008-07-07-K-062,2008-07-07-K-062,1,2008,8:11:05,428352.0769,6506297.287,92.64951596,1793.043126,-49.4645671,W-With,0-Parallel,BL-Blowing
2008-07-07-K-065,2008-07-07-K-062,2,2008,8:13:20,428363.4719,6506985.036,77.24181412,892.4676048,-54.0419022,U-Unsure,U - Unsure,BL-Blowing
2008-07-07-K-069,2008-07-07-K-069,1,2008,14:22:03,422445.3354,6509736.61,2.242666873,4489.497353,54.45511477,U-Unsure,U - Unsure,BL-Blowing
2008-07-07-K-070,2008-07-07-K-069,2,2008,14:23:08,423122.2612,6509588.923,359.2246766,4287.334717,51.27839007,W/A-Wi/Aw,4-45-degrees,BL-Blowing
2008-07-07-K-071,2008-07-07-K-069,3,2008,14:24:35,423586.7302,6509921.066,1.279880338,3489.25946,53.28073636,W/A-Wi/Aw,4-45-degrees,BL-Blowing
2008-07-07-K-074,2008-07-07-K-069,4,2008,14:27:51,425030.7732,6510977.895,358.4483034,1386.679467,47.52541356,G/A-Ag/Aw,4-45-degrees,BL-Blowing
2008-07-13-K-024,2008-07-13-K-024,1,2008,5:42:12,448608.9132,6464457.101,280.2159632,4010.951958,135.1881273,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-025,2008-07-13-K-024,2,2008,5:42:48,448349.5893,6465661.73,265.2756394,3807.064424,112.972679,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-026,2008-07-13-K-024,3,2008,5:44:09,446316.3263,6466384.782,252.4900646,2000.834234,85.49677597,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-027,2008-07-13-K-024,4,2008,5:45:07,444635.2929,6466225.235,248.6320158,306.1191184,76.38403735,W/T-Wit/To,4-45-degrees,BL-Blowing
2008-07-13-K-029,2008-07-13-K-029,1,2008,5:53:04,445775.096,6469041.183,269.6130077,1502.29643,91.81941022,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-030,2008-07-13-K-029,2,2008,5:54:44,444806.2013,6469551.165,281.3831672,569.7954894,103.6337646,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-031,2008-07-13-K-029,3,2008,5:55:26,444500.8204,6469785.153,299.1588102,301.1491944,121.1890141,T-Toward,9-Perpendicular,DF-Dive-fluke-up
2008-07-13-K-038,2008-07-13-K-038,1,2008,6:39:50,439828.8973,6483341.473,267.7981496,1005.96854,108.3545616,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-039,2008-07-13-K-038,2,2008,6:40:45,439317.5755,6483621.517,270.2209511,615.3710928,110.7954033,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-040,2008-07-13-K-038,3,2008,6:42:02,438853.2058,6484043.37,275.1575892,321.1669187,115.9652184,T-Toward,9-Perpendicular,BL-Blowing
2008-07-13-K-041,2008-07-13-K-038,4,2008,6:42:32,438641.4306,6484196.302,286.2792423,181.8566367,127.1038466,T-Toward,9-Perpendicular,DN-Dive-no-fluke
2008-07-16-K-003,2008-07-16-K-003,1,2008,4:49:08,482424.4343,6451049.696,86.99799737,1986.768826,-23.5498962,W-With,0-Parallel,BL-Blowing
2008-07-16-K-004,2008-07-16-K-003,2,2008,4:49:37,482452.3926,6451032.89,83.96259871,1786.988863,-26.86534083,W-With,0-Parallel,BL-Blowing
2008-07-16-K-005,2008-07-16-K-003,3,2008,4:50:17,482427.4299,6451034.774,79.9133827,1587.31164,-30.87471827,W-With,0-Parallel,DF-Dive-fluke-up
2008-07-16-K-011,2008-07-16-K-010,2,2008,6:09:00,452073.8631,6462626.826,75.9295753,1787.379494,-31.52471551,W/A-Wi/Aw,4-45-degrees,BL-Blowing
2008-07-16-K-012,2008-07-16-K-010,3,2008,6:09:54,452042.8009,6462557.872,64.80779621,1488.607429,-42.51808982,W-With,0-Parallel,BL-Blowing
2008-07-16-K-013,2008-07-16-K-010,4,2008,6:10:47,451892.6219,6462614.377,56.69560881,1289.782415,-50.6694205,W-With,0-Parallel,DF-Dive-fluke-up
2008-07-19-N-005,2008-07-19-N-005,1,2008,6:49:11,439500.8865,6490626.671,198.165497,3636.768612,16.79214572,U-Unsure,U-Unsure,BL-Blowing
2008-07-19-N-006,2008-07-19-N-005,2,2008,6:51:27,438617.9427,6489298.802,190.164991,1350.325919,9.623939568,G-Against,0-Parallel,BL-Blowing
2008-07-19-N-007,2008-07-19-N-005,3,2008,6:52:33,438310.7353,6488923.076,172.6142777,559.6865924,-8.006989047,G-Against,0-Parallel,DF-Dive-fluke-up
2008-07-21-K-056,2008-07-21-K-056,1,2008,16:10:46,439528.2186,6475122.149,45.30331645,3792.651746,69.08343998,W-With,0-Parallel,BL-Blowing
2008-07-21-K-057,2008-07-21-K-056,2,2008,16:11:52,440555.8709,6475770.397,45.39509385,2491.599663,64.61915855,W-With,0-Parallel,BL-Blowing
2008-07-21-K-058,2008-07-21-K-056,3,2008,16:13:38,441053.0449,6475615.254,43.37314838,1987.915368,45.95094562,W-With,0-Parallel,BL-Blowing
2008-07-21-K-059,2008-07-21-K-056,4,2008,16:15:03,441207.7637,6475360.606,42.35517986,1786.851472,39.02204565,W-With,0-Parallel,BL-Blowing
2008-07-21-K-060,2008-07-21-K-056,5,2008,16:16:41,441357.1657,6475147.312,42.36606418,1486.251359,34.51698118,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up
2008-07-21-K-073,2008-07-21-K-072,2,2008,16:38:04,440647.5938,6469772.538,74.42412402,415.9035765,47.64079104,T-Toward,9-Perpendicular,BL-Blowing
2008-07-21-K-074,2008-07-21-K-072,3,2008,16:38:39,440634.2931,6469691.577,85.08297793,331.7059646,57.95421079,W/A-Wi/Aw,4-45-degrees,BL-Blowing
2008-07-21-K-075,2008-07-21-K-072,4,2008,16:39:29,440610.0446,6469564.589,109.4822218,244.8387699,81.29999166,W-With,0-Parallel,BL-Blowing
2008-07-28-K-002,2008-07-28-K-002,1,2008,5:48:34,453407.1283,6461879.912,82.04625687,2984.890623,-18.07223663,T-Toward,9-Perpendicular,BL-Blowing
2008-07-28-K-003,2008-07-28-K-002,2,2008,5:50:13,453129.9015,6461840.988,79.03680472,2784.941372,-19.11695886,T-Toward,9-Perpendicular,BL-Blowing
2008-07-28-K-004,2008-07-28-K-002,3,2008,5:51:08,453151.7314,6461897.114,78.01832157,2485.041419,-20.93772912,T-Toward,9-Perpendicular,DF-Dive-fluke-up
2008-07-28-K-024,2008-07-28-K-024,1,2008,7:08:03,439338.5431,6480569.994,138.1101083,2984.640577,-5.517483412,U-Unsure,U - Unsure,BL-Blowing
2008-07-28-K-025,2008-07-28-K-024,2,2008,7:08:41,439289.0191,6480587.249,137.1058318,2784.631441,-6.430715317,U-Unsure,U - Unsure,BL-Blowing
2008-07-28-K-026,2008-07-28-K-024,3,2008,7:10:08,440162.3105,6479733.905,137.1639991,984.5965919,-3.318140724,W-With,0-Parallel,BL-Blowing
2008-07-28-K-027,2008-07-28-K-024,4,2008,7:11:48,440136.5113,6479940.155,149.6806826,485.2791295,11.79591922,G-Against,0-Parallel,BL-Blowing
2008-07-28-K-028,2008-07-28-K-024,5,2008,7:12:53,440246.791,6480034.288,220.6361951,248.2328657,83.09579723,G-Against,0-Parallel,BL-Blowing
2008-07-28-K-049,2008-07-28-K-047,3,2008,16:00:24,439707.3657,6475334.374,38.34766287,3502.417721,91.82312018,A-Away,9-Perpendicular,BL-Blowing
2008-07-28-K-050,2008-07-28-K-047,4,2008,16:02:12,439785.6935,6475327.836,45.33818076,3504.770135,100.8777528,A-Away,9-Perpendicular,BL-Blowing
2008-07-28-K-051,2008-07-28-K-047,5,2008,16:09:46,439947.2817,6475515.573,80.3718392,3197.797495,74.51294187,A-Away,9-Perpendicular,DF-Dive-fluke-up
2008-07-28-K-057,2008-07-28-K-057,1,2008,16:33:12,440158.1332,6469000.256,47.38944232,785.0602028,7.785576418,T-Toward,9-Perpendicular,BL-Blowing
2008-07-28-K-059,2008-07-28-K-057,2,2008,16:35:27,440010.5719,6468867.823,48.26023267,355.3992681,-3.6185542,T-Toward,9-Perpendicular,BL-Blowing
2008-07-28-K-060,2008-07-28-K-057,3,2008,16:36:42,439980.5474,6468917.286,55.43817889,10.66480232,-3.531390881,U-Unsure,U - Unsure,DN-Dive-no-fluke
2008-08-01-N-029,2008-08-01-N-029,1,2008,15:25:33,438132.313,6491823.568,5.105688413,4563.922402,-11.1361354,A-Away,90-Perpendicular,BL-Blowing
2008-08-01-N-030,2008-08-01-N-029,2,2008,15:30:02,437566.0802,6492692.097,17.24288759,1364.200734,10.73967235,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2008-08-01-N-031,2008-08-01-N-029,3,2008,15:32:33,437425.1607,6492076.767,38.55011859,817.9590235,38.93607079,W-With,0-Parallel,DN-Dive-no-fluke
2008-08-02-N-006,2008-08-02-N-006,1,2008,7:02:52,438797.8521,6491466.098,205.3089298,899.3156865,23.897925,A-Away,90-Perpendicular,BL-Blowing
2008-08-02-N-007,2008-08-02-N-006,2,2008,7:04:04,438797.5707,6491687.813,211.4877195,716.8427372,30.18579281,U-Unsure,U-Unsure,BL-Blowing
2008-08-02-N-008,2008-08-02-N-006,3,2008,7:06:06,438608.7348,6492121.288,208.8471038,350.820369,29.45672376,WA-With/Aw,45-45-degrees,DN-Dive-no-fluke
2008-08-06-K-040,2008-08-06-K-040,1,2008,14:45:59,429924.9685,6506210.867,128.1219208,1213.550713,169.645334,G/A-Ag/Aw,4-45-degrees,BL-Blowing
2008-08-06-K-041,2008-08-06-K-040,2,2008,14:46:46,430221.8444,6505695.894,120.2337112,1068.319566,161.1806704,G-Against,0-Parallel,BL-Blowing
2008-08-06-K-042,2008-08-06-K-040,3,2008,14:47:08,430373.0432,6505480.678,117.280625,1001.174459,158.3819047,G-Against,0-Parallel,BL-Blowing
2008-08-06-K-068,2008-08-06-K-068,1,2008,16:15:02,441616.1713,6472290.911,61.6180396,1501.396673,88.0059037,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-069,2008-08-06-K-068,2,2008,16:15:29,441926.4993,6472341.924,65.7392308,1202.490731,92.78777402,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-070,2008-08-06-K-068,3,2008,16:16:52,442494.1608,6472499.459,101.7623899,809.8504286,128.9193859,G/T-Ag/to,4-45-degrees,BL-Blowing
2008-08-06-K-071,2008-08-06-K-071,1,2008,16:26:45,442602.5513,6468112.786,74.74862153,1198.514751,76.02451591,U-Unsure,U - Unsure,BL-Blowing
2008-08-06-K-072,2008-08-06-K-071,2,2008,16:28:18,442945.6136,6467407.971,66.95206106,897.1034392,70.25384297,T-Toward,9-Perpendicular,BL-Blowing
2008-08-06-K-073,2008-08-06-K-071,3,2008,16:29:27,443288.7654,6466975.569,64.39018243,597.7085631,73.30852937,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-074,2008-08-06-K-071,4,2008,16:30:27,443631.7946,6466565.816,55.15589678,375.8512745,74.74078069,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-076,2008-08-06-K-076,1,2008,16:33:09,444393.0731,6466667.165,164.6259043,1010.712677,-151.1089078,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-077,2008-08-06-K-076,2,2008,16:33:45,444840.8189,6466201.232,177.1804557,707.5103412,-133.043215,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-078,2008-08-06-K-076,3,2008,16:34:26,445020.5745,6465892.286,169.0627465,607.991316,-135.711837,A-Away,9-Perpendicular,BL-Blowing
2008-08-06-K-079,2008-08-06-K-076,4,2008,16:35:21,445274.3063,6465275.681,130.1039594,312.2134545,-165.9896566,A-Away,9-Perpendicular,BL-Blowing
2008-08-11-K-004,2008-08-11-K-004,1,2008,5:41:22,451058.5134,6461463.093,81.99561448,4987.637921,-28.95799965,T-Toward,9-Perpendicular,BL-Blowing
2008-08-11-K-005,2008-08-11-K-004,2,2008,5:43:33,450938.8894,6461481.54,77.97309878,4488.314749,-33.05349526,T-Toward,9-Perpendicular,DN-Dive-no-fluke
2008-08-11-K-008,2008-08-11-K-004,3,2008,5:49:06,452836.2916,6462748.926,73.443156,787.5201829,-29.2379884,T-Toward,9-Perpendicular,BL-Blowing
2008-08-11-K-025,2008-08-11-K-025,1,2008,7:06:57,440132.4265,6479614.399,122.5213529,504.3487445,-12.48720379,W-With,0-Parallel,BL-Blowing
2008-08-11-K-026,2008-08-11-K-025,2,2008,7:07:19,440181.6962,6479639.49,125.3476243,338.0359265,-10.08626082,W-With,0-Parallel,BL-Blowing
2008-08-11-K-027,2008-08-11-K-025,3,2008,7:07:48,440244.8772,6479677.114,139.5429698,127.9421919,2.285191635,W-With,0-Parallel,DF-Dive-fluke-up
2008-08-20-K-077,2008-08-20-K-077,1,2008,19:15:43,510113.093,6413111.304,322.7611204,1489.532141,-32.11796025,W/A-Wi/Aw,4-45-degrees,BL-Blowing
2008-08-20-K-078,2008-08-20-K-077,2,2008,19:16:24,509917.0183,6413143.248,317.5367829,990.377003,-37.64383798,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up
2008-08-20-K-080,2008-08-20-K-080,1,2008,19:36:36,513313.7327,6400833.939,286.8476485,2996.519319,-67.07721605,G-Against,0-Parallel,BL-Blowing
2008-08-20-K-081,2008-08-20-K-080,2,2008,19:38:25,512525.6054,6400964.29,259.7201939,2003.142278,-95.30456845,A-Away,9-Perpendicular,DF-Dive-fluke-up
2008-08-20-K-082,2008-08-20-K-080,3,2008,19:39:08,512410.4456,6401023.896,244.7554442,2006.360688,-109.7781694,W-With,0-Parallel,DF-Dive-fluke-up
2008-08-25-K-002,2008-08-25-K-002,1,2008,6:02:19,451198.353,6463898.045,99.18537216,984.6279327,-1.91909319,A-Away,9-Perpendicular,BL-Blowing
2008-08-25-K-003,2008-08-25-K-002,2,2008,6:03:13,451278.493,6463916.343,101.2997867,614.6446722,0.739998649,A-Away,9-Perpendicular,BL-Blowing
2008-08-25-K-004,2008-08-25-K-002,3,2008,6:04:17,451257.3876,6464020.115,120.3250827,319.0045466,20.14441418,A-Away,9-Perpendicular,DF-Dive-fluke-up
2008-08-25-K-053,2008-08-25-K-053,1,2008,16:23:27,438342.8945,6481906.089,1.249018444,2486.062612,17.59846561,A-Away,9-Perpendicular,BL-Blowing
2008-08-25-K-055,2008-08-25-K-053,2,2008,16:24:59,438638.0278,6482873.905,355.3926794,985.4192693,11.96459633,W-With,0-Parallel,BL-Blowing
2008-08-25-K-056,2008-08-25-K-053,3,2008,16:25:57,438885.0395,6482659.492,345.2565062,884.7389545,1.730297302,T-Toward,9-Perpendicular,BL-Blowing
2008-08-25-K-057,2008-08-25-K-053,4,2008,16:26:09,438999.5765,6482723.231,336.1055855,784.5285428,-7.204446036,T-Toward,9-Perpendicular,DN-Dive-no-fluke
2008-08-27-N-027,2008-08-27-N-027,1,2008,15:28:09,436950.3507,6488771.252,75.70678574,1369.633535,75.03620995,T-Toward,90-Perpendicular,BL-Blowing
2008-08-27-N-028,2008-08-27-N-027,2,2008,15:31:07,438453.1825,6487110.473,347.0068642,808.2533524,-13.09622902,W-With,0-Parallel,DF-Dive-fluke-up
2008-08-27-N-029,2008-08-27-N-027,3,2008,15:33:36,438011.482,6487115.326,126.9384023,329.9852399,127.6631382,W-With,0-Parallel,DF-Dive-fluke-up
2008-09-12-N-045,2008-09-12-N-045,1,2008,15:52:26,438465.4291,6494724.952,335.1527787,4563.977268,14.99624648,U-Unsure,U-Unsure,BL-Blowing
2008-09-12-N-047,2008-09-12-N-045,3,2008,16:01:15,438413.7229,6494051.843,292.9659412,369.3213379,-67.93215296,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2008-09-15-K-006,2008-09-15-K-006,1,2008,7:15:33,437467.5057,6485497.451,155.1105559,4984.6741,-4.051152507,T-Toward,9-Perpendicular,BL-Blowing
2008-09-15-K-007,2008-09-15-K-006,2,2008,7:19:41,438556.1973,6483436.297,154.0984464,1190.575733,-7.618061144,W-With,0-Parallel,DF-Dive-fluke-up
2008-09-15-K-010,2008-09-15-K-006,3,2008,7:22:37,438644.7788,6483649.801,157.228538,197.1470373,-5.714175726,W/T-Wit/To,4-45-degrees,DF-Dive-fluke-up
2009-05-18-K-013,2009-05-18-K-013,1,2009,6:08:37,452140.1527,6463533.284,287.7916303,984.5571645,6.949980183,WA-With/Aw,45-45-degrees,BL-Blowing
2009-05-18-K-014,2009-05-18-K-013,2,2009,6:10:55,452127.583,6463932.432,339.9462451,590.1495694,59.00018897,WA-With/Aw,45-45-degrees,BL-Blowing
2009-05-18-K-015,2009-05-18-K-013,3,2009,6:11:31,452168.8205,6463833.405,4.815226868,418.7231664,83.34007983,WA-With/Aw,45-45-degrees,BL-Blowing
2009-05-18-K-016,2009-05-18-K-016,1,2009,6:36:28,443409.8963,6470947.391,341.7503039,3985.03708,-5.583506932,U-Unsure,U-Unsure,BL-Blowing
2009-05-18-K-017,2009-05-18-K-016,2,2009,6:38:28,443398.0302,6469515.929,323.5084995,1988.450074,-34.08562999,A-Away,90-Perpendicular,BL-Blowing
2009-05-18-K-020,2009-05-18-K-016,3,2009,6:41:21,443466.4348,6468928.962,263.9250386,1001.152374,-87.67403439,W-With,0-Parallel,BL-Blowing
2009-05-18-K-063,2009-05-18-K-063,1,2009,16:45:29,442132.4734,6471733.146,205.8640014,1484.684876,13.77003294,A-Away,90-Perpendicular,BL-Blowing
2009-05-18-K-064,2009-05-18-K-063,2,2009,16:46:12,442125.2016,6471776.693,209.8899786,1184.689998,14.55602647,G-Against,0-Parallel,BL-Blowing
2009-05-18-K-065,2009-05-18-K-063,3,2009,16:47:23,442068.9409,6471661.876,216.0034524,884.8749992,19.5259472,G-Against,0-Parallel,DF-Dive-fluke-up
2009-05-18-K-077,2009-05-18-K-077,1,2009,16:59:11,441165.9526,6468973.723,177.6407466,590.3205773,-44.83343853,W-With,0-Parallel,BL-Blowing
2009-05-18-K-078,2009-05-18-K-077,2,2009,16:59:43,441126.2874,6469222.016,171.1892238,282.5782052,-52.21120219,W-With,0-Parallel,BL-Blowing
2009-05-18-K-079,2009-05-18-K-077,3,2009,17:00:01,441131.4761,6469236.445,160.4793565,244.0220271,-63.03990512,W-With,0-Parallel,BL-Blowing
2009-05-18-K-080,2009-05-18-K-077,4,2009,17:00:40,441125.7752,6469239.684,132.6473923,211.1438664,-90.86850591,W-With,0-Parallel,BL-Blowing
2009-05-24-K-069,2009-05-24-K-069,1,2009,16:09:25,442680.3662,6472576.959,176.8371351,4992.590997,9.337223942,A-Away,90-Perpendicular,BL-Blowing
2009-05-24-K-070,2009-05-24-K-069,2,2009,16:14:38,443096.6388,6473331.846,171.8477351,2992.290951,3.696567568,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-05-24-K-072,2009-05-24-K-069,3,2009,16:18:45,443088.125,6473879.509,177.139284,536.3610851,9.176651727,T-Toward,90-Perpendicular,BL-Blowing
2009-05-24-K-073,2009-05-24-K-069,4,2009,16:19:01,443117.6046,6473861.872,176.2315305,423.3063463,9.362076245,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-05-27-K-074,2009-05-27-K-074,1,2009,16:32:53,441700.8544,6475090.227,232.2594414,985.1106786,42.32407971,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-05-27-K-075,2009-05-27-K-074,2,2009,16:33:22,441716.2227,6474988.061,235.3641958,885.5774932,45.65521687,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-05-27-K-076,2009-05-27-K-074,3,2009,16:34:11,441819.6253,6474975.26,254.0500356,589.1593849,65.01563491,A-Away,90-Perpendicular,BL-Blowing
2009-05-27-K-077,2009-05-27-K-074,4,2009,16:35:14,441856.6796,6474865.892,293.7235947,500.0049565,105.5347605,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-05-27-K-078,2009-05-27-K-078,1,2009,16:36:02,440676.3536,6473100.378,233.0522851,1985.636535,45.43497256,U-Unsure,U-Unsure,BL-Blowing
2009-05-27-K-079,2009-05-27-K-078,2,2009,16:36:59,441183.2161,6472764.008,223.0117285,1484.072789,33.07164619,W-With,0-Parallel,BL-Blowing
2009-05-27-K-080,2009-05-27-K-078,3,2009,16:37:39,441104.9633,6472944.275,240.2630938,1186.169029,49.08620438,W-With,0-Parallel,DF-Dive-fluke-up
2009-06-10-K-010,2009-06-10-K-010,1,2009,5:58:31,454407.494,6462407.855,233.1618529,886.3565749,-50.45412455,G-Against,0-Parallel,BL-Blowing
2009-06-10-K-011,2009-06-10-K-010,2,2009,5:59:17,454301.9887,6462349.267,208.7500426,791.5477184,-74.62971429,G-Against,0-Parallel,BL-Blowing
2009-06-10-K-012,2009-06-10-K-010,3,2009,5:59:50,454325.7389,6462406.202,183.4539384,711.5135577,-99.92074477,G-Against,0-Parallel,BL-Blowing
2009-06-28-K-009,2009-06-28-K-009,1,2009,5:57:11,460021.5587,6460667.397,269.7619722,1491.912947,-21.45681073,A-Away,90-Perpendicular,BL-Blowing
2009-06-28-K-010,2009-06-28-K-009,2,2009,5:58:37,459725.6949,6460909.81,265.7085288,991.9667055,-25.78367737,A-Away,90-Perpendicular,BL-Blowing
2009-06-28-K-011,2009-06-28-K-009,3,2009,5:59:19,459749.3536,6461039.984,260.5690147,592.0882139,-31.81680151,A-Away,90-Perpendicular,BL-Blowing
2009-06-28-K-012,2009-06-28-K-009,4,2009,6:00:21,459348.9337,6461243.466,252.3336955,440.504139,-41.23297595,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-06-28-K-053,2009-06-28-K-053,1,2009,14:59:03,419735.0023,6513983.743,174.9565736,2495.658108,43.56502182,U-Unsure,U-Unsure,BL-Blowing
